StartDate,EndDate,ProfileDescription,Fraction
2024-01-10 04:45:00.0000000 +01:00,2024-01-10 05:00:00.0000000 +01:00,E3C,0.00005985
2024-01-10 08:15:00.0000000 +01:00,2024-01-10 08:30:00.0000000 +01:00,E3C,0.00008520
2024-01-10 08:30:00.0000000 +01:00,2024-01-10 08:45:00.0000000 +01:00,E3C,0.00008846
2024-01-10 09:00:00.0000000 +01:00,2024-01-10 09:15:00.0000000 +01:00,E3C,0.00009124
2024-01-10 09:45:00.0000000 +01:00,2024-01-10 10:00:00.0000000 +01:00,E3C,0.00009105
2024-01-10 10:15:00.0000000 +01:00,2024-01-10 10:30:00.0000000 +01:00,E3C,0.00009319
2024-01-10 10:30:00.0000000 +01:00,2024-01-10 10:45:00.0000000 +01:00,E3C,0.00009435
2024-01-10 12:00:00.0000000 +01:00,2024-01-10 12:15:00.0000000 +01:00,E3C,0.00009260
2024-01-10 12:15:00.0000000 +01:00,2024-01-10 12:30:00.0000000 +01:00,E3C,0.00008976
2024-01-10 12:30:00.0000000 +01:00,2024-01-10 12:45:00.0000000 +01:00,E3C,0.00008665
2024-01-10 12:45:00.0000000 +01:00,2024-01-10 13:00:00.0000000 +01:00,E3C,0.00008613
2024-01-10 13:30:00.0000000 +01:00,2024-01-10 13:45:00.0000000 +01:00,E3C,0.00009334
2024-01-10 15:30:00.0000000 +01:00,2024-01-10 15:45:00.0000000 +01:00,E3C,0.00008785
2024-01-10 15:45:00.0000000 +01:00,2024-01-10 16:00:00.0000000 +01:00,E3C,0.00008729
2024-01-10 17:45:00.0000000 +01:00,2024-01-10 18:00:00.0000000 +01:00,E3C,0.00005462
2024-01-10 18:00:00.0000000 +01:00,2024-01-10 18:15:00.0000000 +01:00,E3C,0.00005262
2024-01-10 19:15:00.0000000 +01:00,2024-01-10 19:30:00.0000000 +01:00,E3C,0.00004912
2024-01-10 19:30:00.0000000 +01:00,2024-01-10 19:45:00.0000000 +01:00,E3C,0.00004952
2024-01-10 20:00:00.0000000 +01:00,2024-01-10 20:15:00.0000000 +01:00,E3C,0.00004810
2024-01-10 21:00:00.0000000 +01:00,2024-01-10 21:15:00.0000000 +01:00,E3C,0.00004513
2024-01-10 21:15:00.0000000 +01:00,2024-01-10 21:30:00.0000000 +01:00,E3C,0.00004337
2024-01-10 21:30:00.0000000 +01:00,2024-01-10 21:45:00.0000000 +01:00,E3C,0.00004273
2024-01-10 21:45:00.0000000 +01:00,2024-01-10 22:00:00.0000000 +01:00,E3C,0.00004175
2024-01-10 23:00:00.0000000 +01:00,2024-01-10 23:15:00.0000000 +01:00,E3C,0.00006899
2024-01-10 23:45:00.0000000 +01:00,2024-01-11 00:00:00.0000000 +01:00,E3C,0.00006457
2024-01-11 00:45:00.0000000 +01:00,2024-01-11 01:00:00.0000000 +01:00,E3C,0.00006312
2024-01-11 03:00:00.0000000 +01:00,2024-01-11 03:15:00.0000000 +01:00,E3C,0.00006135
2024-01-11 03:45:00.0000000 +01:00,2024-01-11 04:00:00.0000000 +01:00,E3C,0.00006308
2024-01-11 06:15:00.0000000 +01:00,2024-01-11 06:30:00.0000000 +01:00,E3C,0.00007492
2024-01-11 06:30:00.0000000 +01:00,2024-01-11 06:45:00.0000000 +01:00,E3C,0.00007830
2024-01-11 07:30:00.0000000 +01:00,2024-01-11 07:45:00.0000000 +01:00,E3C,0.00006696
2024-01-11 09:00:00.0000000 +01:00,2024-01-11 09:15:00.0000000 +01:00,E3C,0.00009443
2024-01-11 09:45:00.0000000 +01:00,2024-01-11 10:00:00.0000000 +01:00,E3C,0.00009456
2024-01-11 12:30:00.0000000 +01:00,2024-01-11 12:45:00.0000000 +01:00,E3C,0.00009049
2024-01-11 12:45:00.0000000 +01:00,2024-01-11 13:00:00.0000000 +01:00,E3C,0.00008976
2024-01-11 13:15:00.0000000 +01:00,2024-01-11 13:30:00.0000000 +01:00,E3C,0.00009608
2024-01-11 14:00:00.0000000 +01:00,2024-01-11 14:15:00.0000000 +01:00,E3C,0.00009745
2024-01-11 15:00:00.0000000 +01:00,2024-01-11 15:15:00.0000000 +01:00,E3C,0.00009176
2024-01-11 15:30:00.0000000 +01:00,2024-01-11 15:45:00.0000000 +01:00,E3C,0.00009231
2024-01-11 17:00:00.0000000 +01:00,2024-01-11 17:15:00.0000000 +01:00,E3C,0.00006705
2024-01-11 19:00:00.0000000 +01:00,2024-01-11 19:15:00.0000000 +01:00,E3C,0.00005448
2024-01-11 22:00:00.0000000 +01:00,2024-01-11 22:15:00.0000000 +01:00,E3C,0.00004380
2024-01-11 23:15:00.0000000 +01:00,2024-01-11 23:30:00.0000000 +01:00,E3C,0.00007187
2024-01-12 01:30:00.0000000 +01:00,2024-01-12 01:45:00.0000000 +01:00,E3C,0.00006751
2024-01-12 01:45:00.0000000 +01:00,2024-01-12 02:00:00.0000000 +01:00,E3C,0.00006915
2024-01-12 02:00:00.0000000 +01:00,2024-01-12 02:15:00.0000000 +01:00,E3C,0.00006761
2024-01-12 02:30:00.0000000 +01:00,2024-01-12 02:45:00.0000000 +01:00,E3C,0.00006704
2024-01-12 04:15:00.0000000 +01:00,2024-01-12 04:30:00.0000000 +01:00,E3C,0.00006721
2024-01-12 04:30:00.0000000 +01:00,2024-01-12 04:45:00.0000000 +01:00,E3C,0.00006589
2024-01-12 05:00:00.0000000 +01:00,2024-01-12 05:15:00.0000000 +01:00,E3C,0.00006710
2024-01-12 07:45:00.0000000 +01:00,2024-01-12 08:00:00.0000000 +01:00,E3C,0.00007250
2024-01-12 08:15:00.0000000 +01:00,2024-01-12 08:30:00.0000000 +01:00,E3C,0.00008635
2024-01-12 10:15:00.0000000 +01:00,2024-01-12 10:30:00.0000000 +01:00,E3C,0.00009501
2024-01-12 10:45:00.0000000 +01:00,2024-01-12 11:00:00.0000000 +01:00,E3C,0.00009592
2024-01-12 11:15:00.0000000 +01:00,2024-01-12 11:30:00.0000000 +01:00,E3C,0.00009603
2024-01-12 14:15:00.0000000 +01:00,2024-01-12 14:30:00.0000000 +01:00,E3C,0.00008892
2024-01-12 14:45:00.0000000 +01:00,2024-01-12 15:00:00.0000000 +01:00,E3C,0.00008525
2024-01-12 18:00:00.0000000 +01:00,2024-01-12 18:15:00.0000000 +01:00,E3C,0.00005040
2024-01-12 18:15:00.0000000 +01:00,2024-01-12 18:30:00.0000000 +01:00,E3C,0.00004989
2024-01-12 18:30:00.0000000 +01:00,2024-01-12 18:45:00.0000000 +01:00,E3C,0.00004831
2024-01-12 20:00:00.0000000 +01:00,2024-01-12 20:15:00.0000000 +01:00,E3C,0.00004652
2024-01-12 20:30:00.0000000 +01:00,2024-01-12 20:45:00.0000000 +01:00,E3C,0.00004519
2024-01-12 21:00:00.0000000 +01:00,2024-01-12 21:15:00.0000000 +01:00,E3C,0.00004446
2024-01-12 21:45:00.0000000 +01:00,2024-01-12 22:00:00.0000000 +01:00,E3C,0.00004128
2024-01-12 22:15:00.0000000 +01:00,2024-01-12 22:30:00.0000000 +01:00,E3C,0.00003899
2024-01-12 23:45:00.0000000 +01:00,2024-01-13 00:00:00.0000000 +01:00,E3C,0.00006543
2024-01-13 00:45:00.0000000 +01:00,2024-01-13 01:00:00.0000000 +01:00,E3C,0.00006315
2024-01-13 01:15:00.0000000 +01:00,2024-01-13 01:30:00.0000000 +01:00,E3C,0.00006272
2024-01-13 03:00:00.0000000 +01:00,2024-01-13 03:15:00.0000000 +01:00,E3C,0.00006182
2024-01-13 03:45:00.0000000 +01:00,2024-01-13 04:00:00.0000000 +01:00,E3C,0.00006140
2024-01-13 05:30:00.0000000 +01:00,2024-01-13 05:45:00.0000000 +01:00,E3C,0.00006340
2024-01-13 06:15:00.0000000 +01:00,2024-01-13 06:30:00.0000000 +01:00,E3C,0.00006354
2024-01-13 06:30:00.0000000 +01:00,2024-01-13 06:45:00.0000000 +01:00,E3C,0.00006371
2024-01-13 11:00:00.0000000 +01:00,2024-01-13 11:15:00.0000000 +01:00,E3C,0.00009012
2024-01-13 11:30:00.0000000 +01:00,2024-01-13 11:45:00.0000000 +01:00,E3C,0.00009124
2024-01-13 12:00:00.0000000 +01:00,2024-01-13 12:15:00.0000000 +01:00,E3C,0.00008781
2024-01-13 14:00:00.0000000 +01:00,2024-01-13 14:15:00.0000000 +01:00,E3C,0.00008415
2024-01-09 05:30:00.0000000 +01:00,2024-01-09 05:45:00.0000000 +01:00,E3C,0.00006280
2024-01-09 05:45:00.0000000 +01:00,2024-01-09 06:00:00.0000000 +01:00,E3C,0.00006457
2024-01-09 06:00:00.0000000 +01:00,2024-01-09 06:15:00.0000000 +01:00,E3C,0.00006709
2024-01-09 06:30:00.0000000 +01:00,2024-01-09 06:45:00.0000000 +01:00,E3C,0.00007295
2024-01-09 09:30:00.0000000 +01:00,2024-01-09 09:45:00.0000000 +01:00,E3C,0.00009039
2024-01-09 11:30:00.0000000 +01:00,2024-01-09 11:45:00.0000000 +01:00,E3C,0.00009503
2024-01-09 11:45:00.0000000 +01:00,2024-01-09 12:00:00.0000000 +01:00,E3C,0.00009418
2024-01-09 14:00:00.0000000 +01:00,2024-01-09 14:15:00.0000000 +01:00,E3C,0.00009157
2024-01-09 14:15:00.0000000 +01:00,2024-01-09 14:30:00.0000000 +01:00,E3C,0.00009193
2024-01-09 15:00:00.0000000 +01:00,2024-01-09 15:15:00.0000000 +01:00,E3C,0.00008634
2024-01-09 16:45:00.0000000 +01:00,2024-01-09 17:00:00.0000000 +01:00,E3C,0.00006739
2024-01-09 18:30:00.0000000 +01:00,2024-01-09 18:45:00.0000000 +01:00,E3C,0.00004857
2024-01-09 22:00:00.0000000 +01:00,2024-01-09 22:15:00.0000000 +01:00,E3C,0.00003791
2024-01-09 22:15:00.0000000 +01:00,2024-01-09 22:30:00.0000000 +01:00,E3C,0.00003592
2024-01-09 22:45:00.0000000 +01:00,2024-01-09 23:00:00.0000000 +01:00,E3C,0.00003610
2024-01-09 23:30:00.0000000 +01:00,2024-01-09 23:45:00.0000000 +01:00,E3C,0.00006177
2024-01-10 00:00:00.0000000 +01:00,2024-01-10 00:15:00.0000000 +01:00,E3C,0.00006018
2024-01-10 00:30:00.0000000 +01:00,2024-01-10 00:45:00.0000000 +01:00,E3C,0.00005793
2024-01-10 00:45:00.0000000 +01:00,2024-01-10 01:00:00.0000000 +01:00,E3C,0.00005888
2024-01-10 03:00:00.0000000 +01:00,2024-01-10 03:15:00.0000000 +01:00,E3C,0.00005774
2024-01-10 03:15:00.0000000 +01:00,2024-01-10 03:30:00.0000000 +01:00,E3C,0.00005724
2024-01-10 05:30:00.0000000 +01:00,2024-01-10 05:45:00.0000000 +01:00,E3C,0.00006236
2024-01-10 05:45:00.0000000 +01:00,2024-01-10 06:00:00.0000000 +01:00,E3C,0.00006308
2024-01-10 06:00:00.0000000 +01:00,2024-01-10 06:15:00.0000000 +01:00,E3C,0.00006454
2024-01-10 07:00:00.0000000 +01:00,2024-01-10 07:15:00.0000000 +01:00,E3C,0.00005021
2024-01-10 08:45:00.0000000 +01:00,2024-01-10 09:00:00.0000000 +01:00,E3C,0.00009000
2024-01-10 11:30:00.0000000 +01:00,2024-01-10 11:45:00.0000000 +01:00,E3C,0.00009603
2024-01-10 11:45:00.0000000 +01:00,2024-01-10 12:00:00.0000000 +01:00,E3C,0.00009515
2024-01-10 14:00:00.0000000 +01:00,2024-01-10 14:15:00.0000000 +01:00,E3C,0.00009297
2024-01-10 14:15:00.0000000 +01:00,2024-01-10 14:30:00.0000000 +01:00,E3C,0.00009317
2024-01-10 20:45:00.0000000 +01:00,2024-01-10 21:00:00.0000000 +01:00,E3C,0.00004574
2024-01-10 22:00:00.0000000 +01:00,2024-01-10 22:15:00.0000000 +01:00,E3C,0.00004031
2024-01-10 22:15:00.0000000 +01:00,2024-01-10 22:30:00.0000000 +01:00,E3C,0.00003890
2024-01-10 22:45:00.0000000 +01:00,2024-01-10 23:00:00.0000000 +01:00,E3C,0.00003781
2024-01-10 23:30:00.0000000 +01:00,2024-01-10 23:45:00.0000000 +01:00,E3C,0.00006772
2024-01-11 00:30:00.0000000 +01:00,2024-01-11 00:45:00.0000000 +01:00,E3C,0.00006197
2024-01-11 01:00:00.0000000 +01:00,2024-01-11 01:15:00.0000000 +01:00,E3C,0.00006340
2024-01-11 01:15:00.0000000 +01:00,2024-01-11 01:30:00.0000000 +01:00,E3C,0.00006338
2024-01-11 02:15:00.0000000 +01:00,2024-01-11 02:30:00.0000000 +01:00,E3C,0.00006025
2024-01-11 04:00:00.0000000 +01:00,2024-01-11 04:15:00.0000000 +01:00,E3C,0.00006300
2024-01-11 05:15:00.0000000 +01:00,2024-01-11 05:30:00.0000000 +01:00,E3C,0.00006494
2024-01-11 05:30:00.0000000 +01:00,2024-01-11 05:45:00.0000000 +01:00,E3C,0.00006699
2024-01-11 05:45:00.0000000 +01:00,2024-01-11 06:00:00.0000000 +01:00,E3C,0.00006843
2024-01-11 07:15:00.0000000 +01:00,2024-01-11 07:30:00.0000000 +01:00,E3C,0.00005838
2024-01-11 08:30:00.0000000 +01:00,2024-01-11 08:45:00.0000000 +01:00,E3C,0.00009178
2024-01-11 09:30:00.0000000 +01:00,2024-01-11 09:45:00.0000000 +01:00,E3C,0.00009416
2024-01-11 13:00:00.0000000 +01:00,2024-01-11 13:15:00.0000000 +01:00,E3C,0.00009314
2024-01-11 13:30:00.0000000 +01:00,2024-01-11 13:45:00.0000000 +01:00,E3C,0.00009703
2024-01-11 13:45:00.0000000 +01:00,2024-01-11 14:00:00.0000000 +01:00,E3C,0.00009726
2024-01-11 15:15:00.0000000 +01:00,2024-01-11 15:30:00.0000000 +01:00,E3C,0.00009235
2024-01-11 15:45:00.0000000 +01:00,2024-01-11 16:00:00.0000000 +01:00,E3C,0.00009171
2024-01-11 16:30:00.0000000 +01:00,2024-01-11 16:45:00.0000000 +01:00,E3C,0.00007673
2024-01-11 16:45:00.0000000 +01:00,2024-01-11 17:00:00.0000000 +01:00,E3C,0.00007239
2024-01-11 17:15:00.0000000 +01:00,2024-01-11 17:30:00.0000000 +01:00,E3C,0.00006405
2024-01-11 17:30:00.0000000 +01:00,2024-01-11 17:45:00.0000000 +01:00,E3C,0.00006198
2024-01-11 18:45:00.0000000 +01:00,2024-01-11 19:00:00.0000000 +01:00,E3C,0.00005491
2024-01-11 19:30:00.0000000 +01:00,2024-01-11 19:45:00.0000000 +01:00,E3C,0.00005338
2024-01-11 20:45:00.0000000 +01:00,2024-01-11 21:00:00.0000000 +01:00,E3C,0.00005055
2024-01-11 21:30:00.0000000 +01:00,2024-01-11 21:45:00.0000000 +01:00,E3C,0.00004688
2024-01-11 22:30:00.0000000 +01:00,2024-01-11 22:45:00.0000000 +01:00,E3C,0.00004015
2024-01-11 22:45:00.0000000 +01:00,2024-01-11 23:00:00.0000000 +01:00,E3C,0.00004053
2024-01-11 23:00:00.0000000 +01:00,2024-01-11 23:15:00.0000000 +01:00,E3C,0.00007384
2024-01-11 23:30:00.0000000 +01:00,2024-01-11 23:45:00.0000000 +01:00,E3C,0.00007137
2024-01-12 00:15:00.0000000 +01:00,2024-01-12 00:30:00.0000000 +01:00,E3C,0.00006575
2024-01-12 00:30:00.0000000 +01:00,2024-01-12 00:45:00.0000000 +01:00,E3C,0.00006694
2024-01-12 01:00:00.0000000 +01:00,2024-01-12 01:15:00.0000000 +01:00,E3C,0.00006895
2024-01-12 02:15:00.0000000 +01:00,2024-01-12 02:30:00.0000000 +01:00,E3C,0.00006616
2024-01-12 04:00:00.0000000 +01:00,2024-01-12 04:15:00.0000000 +01:00,E3C,0.00006589
2024-01-12 05:15:00.0000000 +01:00,2024-01-12 05:30:00.0000000 +01:00,E3C,0.00006695
2024-01-12 05:45:00.0000000 +01:00,2024-01-12 06:00:00.0000000 +01:00,E3C,0.00006944
2024-01-12 06:45:00.0000000 +01:00,2024-01-12 07:00:00.0000000 +01:00,E3C,0.00008482
2024-01-12 08:00:00.0000000 +01:00,2024-01-12 08:15:00.0000000 +01:00,E3C,0.00008198
2024-01-12 08:30:00.0000000 +01:00,2024-01-12 08:45:00.0000000 +01:00,E3C,0.00008913
2024-01-12 09:30:00.0000000 +01:00,2024-01-12 09:45:00.0000000 +01:00,E3C,0.00009214
2024-01-12 12:15:00.0000000 +01:00,2024-01-12 12:30:00.0000000 +01:00,E3C,0.00008954
2024-01-12 13:45:00.0000000 +01:00,2024-01-12 14:00:00.0000000 +01:00,E3C,0.00009044
2024-01-12 14:30:00.0000000 +01:00,2024-01-12 14:45:00.0000000 +01:00,E3C,0.00008698
2024-01-12 16:30:00.0000000 +01:00,2024-01-12 16:45:00.0000000 +01:00,E3C,0.00006725
2024-01-12 16:45:00.0000000 +01:00,2024-01-12 17:00:00.0000000 +01:00,E3C,0.00006361
2024-01-12 17:15:00.0000000 +01:00,2024-01-12 17:30:00.0000000 +01:00,E3C,0.00005803
2024-01-12 17:30:00.0000000 +01:00,2024-01-12 17:45:00.0000000 +01:00,E3C,0.00005555
2024-01-12 18:45:00.0000000 +01:00,2024-01-12 19:00:00.0000000 +01:00,E3C,0.00004883
2024-01-12 20:15:00.0000000 +01:00,2024-01-12 20:30:00.0000000 +01:00,E3C,0.00004563
2024-01-12 20:45:00.0000000 +01:00,2024-01-12 21:00:00.0000000 +01:00,E3C,0.00004464
2024-01-12 21:30:00.0000000 +01:00,2024-01-12 21:45:00.0000000 +01:00,E3C,0.00004186
2024-01-12 22:30:00.0000000 +01:00,2024-01-12 22:45:00.0000000 +01:00,E3C,0.00003816
2024-01-12 23:00:00.0000000 +01:00,2024-01-12 23:15:00.0000000 +01:00,E3C,0.00006885
2024-01-12 23:30:00.0000000 +01:00,2024-01-12 23:45:00.0000000 +01:00,E3C,0.00006709
2024-01-13 00:15:00.0000000 +01:00,2024-01-13 00:30:00.0000000 +01:00,E3C,0.00006149
2024-01-13 00:30:00.0000000 +01:00,2024-01-13 00:45:00.0000000 +01:00,E3C,0.00006243
2024-01-13 02:15:00.0000000 +01:00,2024-01-13 02:30:00.0000000 +01:00,E3C,0.00006099
2024-01-13 04:00:00.0000000 +01:00,2024-01-13 04:15:00.0000000 +01:00,E3C,0.00006136
2024-01-13 07:15:00.0000000 +01:00,2024-01-13 07:30:00.0000000 +01:00,E3C,0.00006799
2024-01-13 08:00:00.0000000 +01:00,2024-01-13 08:15:00.0000000 +01:00,E3C,0.00007862
2024-01-13 08:30:00.0000000 +01:00,2024-01-13 08:45:00.0000000 +01:00,E3C,0.00007973
2024-01-13 09:00:00.0000000 +01:00,2024-01-13 09:15:00.0000000 +01:00,E3C,0.00008291
2024-01-13 10:45:00.0000000 +01:00,2024-01-13 11:00:00.0000000 +01:00,E3C,0.00009096
2024-01-13 12:15:00.0000000 +01:00,2024-01-13 12:30:00.0000000 +01:00,E3C,0.00008725
2024-01-13 12:30:00.0000000 +01:00,2024-01-13 12:45:00.0000000 +01:00,E3C,0.00008656
2024-01-13 13:00:00.0000000 +01:00,2024-01-13 13:15:00.0000000 +01:00,E3C,0.00008491
2024-01-13 13:30:00.0000000 +01:00,2024-01-13 13:45:00.0000000 +01:00,E3C,0.00008518
2024-01-13 13:45:00.0000000 +01:00,2024-01-13 14:00:00.0000000 +01:00,E3C,0.00008408
2024-01-13 14:30:00.0000000 +01:00,2024-01-13 14:45:00.0000000 +01:00,E3C,0.00008308
2024-01-13 15:15:00.0000000 +01:00,2024-01-13 15:30:00.0000000 +01:00,E3C,0.00008233
2024-01-13 15:45:00.0000000 +01:00,2024-01-13 16:00:00.0000000 +01:00,E3C,0.00008126
2024-01-13 17:30:00.0000000 +01:00,2024-01-13 17:45:00.0000000 +01:00,E3C,0.00007774
2024-01-13 18:00:00.0000000 +01:00,2024-01-13 18:15:00.0000000 +01:00,E3C,0.00007409
2024-01-13 18:45:00.0000000 +01:00,2024-01-13 19:00:00.0000000 +01:00,E3C,0.00007513
2024-01-13 19:30:00.0000000 +01:00,2024-01-13 19:45:00.0000000 +01:00,E3C,0.00007257
2024-01-13 20:15:00.0000000 +01:00,2024-01-13 20:30:00.0000000 +01:00,E3C,0.00007330
2024-01-13 20:45:00.0000000 +01:00,2024-01-13 21:00:00.0000000 +01:00,E3C,0.00007136
2024-01-13 21:30:00.0000000 +01:00,2024-01-13 21:45:00.0000000 +01:00,E3C,0.00006960
2024-01-09 23:15:00.0000000 +01:00,2024-01-09 23:30:00.0000000 +01:00,E3C,0.00006388
2024-01-10 00:15:00.0000000 +01:00,2024-01-10 00:30:00.0000000 +01:00,E3C,0.00005695
2024-01-10 01:15:00.0000000 +01:00,2024-01-10 01:30:00.0000000 +01:00,E3C,0.00005944
2024-01-10 02:15:00.0000000 +01:00,2024-01-10 02:30:00.0000000 +01:00,E3C,0.00005700
2024-01-10 02:45:00.0000000 +01:00,2024-01-10 03:00:00.0000000 +01:00,E3C,0.00005747
2024-01-10 03:45:00.0000000 +01:00,2024-01-10 04:00:00.0000000 +01:00,E3C,0.00005722
2024-01-10 04:00:00.0000000 +01:00,2024-01-10 04:15:00.0000000 +01:00,E3C,0.00005926
2024-01-10 05:15:00.0000000 +01:00,2024-01-10 05:30:00.0000000 +01:00,E3C,0.00006099
2024-01-10 06:15:00.0000000 +01:00,2024-01-10 06:30:00.0000000 +01:00,E3C,0.00006917
2024-01-10 06:45:00.0000000 +01:00,2024-01-10 07:00:00.0000000 +01:00,E3C,0.00008066
2024-01-10 07:45:00.0000000 +01:00,2024-01-10 08:00:00.0000000 +01:00,E3C,0.00007110
2024-01-10 09:15:00.0000000 +01:00,2024-01-10 09:30:00.0000000 +01:00,E3C,0.00009205
2024-01-10 11:15:00.0000000 +01:00,2024-01-10 11:30:00.0000000 +01:00,E3C,0.00009535
2024-01-10 14:45:00.0000000 +01:00,2024-01-10 15:00:00.0000000 +01:00,E3C,0.00009080
2024-01-10 16:00:00.0000000 +01:00,2024-01-10 16:15:00.0000000 +01:00,E3C,0.00008387
2024-01-10 16:15:00.0000000 +01:00,2024-01-10 16:30:00.0000000 +01:00,E3C,0.00007823
2024-01-10 16:30:00.0000000 +01:00,2024-01-10 16:45:00.0000000 +01:00,E3C,0.00007222
2024-01-10 17:15:00.0000000 +01:00,2024-01-10 17:30:00.0000000 +01:00,E3C,0.00005985
2024-01-10 19:45:00.0000000 +01:00,2024-01-10 20:00:00.0000000 +01:00,E3C,0.00004932
2024-01-10 23:15:00.0000000 +01:00,2024-01-10 23:30:00.0000000 +01:00,E3C,0.00006805
2024-01-11 00:15:00.0000000 +01:00,2024-01-11 00:30:00.0000000 +01:00,E3C,0.00006155
2024-01-11 01:30:00.0000000 +01:00,2024-01-11 01:45:00.0000000 +01:00,E3C,0.00006239
2024-01-11 02:30:00.0000000 +01:00,2024-01-11 02:45:00.0000000 +01:00,E3C,0.00006125
2024-01-11 02:45:00.0000000 +01:00,2024-01-11 03:00:00.0000000 +01:00,E3C,0.00006142
2024-01-11 03:15:00.0000000 +01:00,2024-01-11 03:30:00.0000000 +01:00,E3C,0.00006238
2024-01-11 03:30:00.0000000 +01:00,2024-01-11 03:45:00.0000000 +01:00,E3C,0.00006117
2024-01-11 04:45:00.0000000 +01:00,2024-01-11 05:00:00.0000000 +01:00,E3C,0.00006332
2024-01-11 06:00:00.0000000 +01:00,2024-01-11 06:15:00.0000000 +01:00,E3C,0.00006990
2024-01-11 07:00:00.0000000 +01:00,2024-01-11 07:15:00.0000000 +01:00,E3C,0.00005285
2024-01-11 08:45:00.0000000 +01:00,2024-01-11 09:00:00.0000000 +01:00,E3C,0.00009400
2024-01-11 09:15:00.0000000 +01:00,2024-01-11 09:30:00.0000000 +01:00,E3C,0.00009529
2024-01-11 10:00:00.0000000 +01:00,2024-01-11 10:15:00.0000000 +01:00,E3C,0.00009488
2024-01-11 10:30:00.0000000 +01:00,2024-01-11 10:45:00.0000000 +01:00,E3C,0.00009751
2024-01-11 11:00:00.0000000 +01:00,2024-01-11 11:15:00.0000000 +01:00,E3C,0.00009802
2024-01-11 11:15:00.0000000 +01:00,2024-01-11 11:30:00.0000000 +01:00,E3C,0.00009828
2024-01-11 11:30:00.0000000 +01:00,2024-01-11 11:45:00.0000000 +01:00,E3C,0.00009878
2024-01-11 11:45:00.0000000 +01:00,2024-01-11 12:00:00.0000000 +01:00,E3C,0.00009844
2024-01-11 12:00:00.0000000 +01:00,2024-01-11 12:15:00.0000000 +01:00,E3C,0.00009621
2024-01-11 16:00:00.0000000 +01:00,2024-01-11 16:15:00.0000000 +01:00,E3C,0.00008813
2024-01-11 16:15:00.0000000 +01:00,2024-01-11 16:30:00.0000000 +01:00,E3C,0.00008312
2024-01-11 17:45:00.0000000 +01:00,2024-01-11 18:00:00.0000000 +01:00,E3C,0.00005958
2024-01-11 18:15:00.0000000 +01:00,2024-01-11 18:30:00.0000000 +01:00,E3C,0.00005630
2024-01-11 19:15:00.0000000 +01:00,2024-01-11 19:30:00.0000000 +01:00,E3C,0.00005419
2024-01-11 19:45:00.0000000 +01:00,2024-01-11 20:00:00.0000000 +01:00,E3C,0.00005320
2024-01-11 20:00:00.0000000 +01:00,2024-01-11 20:15:00.0000000 +01:00,E3C,0.00005253
2024-01-11 20:30:00.0000000 +01:00,2024-01-11 20:45:00.0000000 +01:00,E3C,0.00005153
2024-01-11 21:15:00.0000000 +01:00,2024-01-11 21:30:00.0000000 +01:00,E3C,0.00004842
2024-01-12 00:00:00.0000000 +01:00,2024-01-12 00:15:00.0000000 +01:00,E3C,0.00006928
2024-01-12 02:45:00.0000000 +01:00,2024-01-12 03:00:00.0000000 +01:00,E3C,0.00006644
2024-01-12 03:15:00.0000000 +01:00,2024-01-12 03:30:00.0000000 +01:00,E3C,0.00006580
2024-01-12 03:30:00.0000000 +01:00,2024-01-12 03:45:00.0000000 +01:00,E3C,0.00006657
2024-01-12 04:45:00.0000000 +01:00,2024-01-12 05:00:00.0000000 +01:00,E3C,0.00006588
2024-01-12 06:00:00.0000000 +01:00,2024-01-12 06:15:00.0000000 +01:00,E3C,0.00007266
2024-01-12 06:15:00.0000000 +01:00,2024-01-12 06:30:00.0000000 +01:00,E3C,0.00007528
2024-01-12 07:00:00.0000000 +01:00,2024-01-12 07:15:00.0000000 +01:00,E3C,0.00005252
2024-01-12 07:30:00.0000000 +01:00,2024-01-12 07:45:00.0000000 +01:00,E3C,0.00006610
2024-01-12 08:45:00.0000000 +01:00,2024-01-12 09:00:00.0000000 +01:00,E3C,0.00009141
2024-01-12 09:15:00.0000000 +01:00,2024-01-12 09:30:00.0000000 +01:00,E3C,0.00009352
2024-01-12 09:45:00.0000000 +01:00,2024-01-12 10:00:00.0000000 +01:00,E3C,0.00009310
2024-01-12 10:00:00.0000000 +01:00,2024-01-12 10:15:00.0000000 +01:00,E3C,0.00009279
2024-01-12 10:30:00.0000000 +01:00,2024-01-12 10:45:00.0000000 +01:00,E3C,0.00009543
2024-01-12 11:00:00.0000000 +01:00,2024-01-12 11:15:00.0000000 +01:00,E3C,0.00009483
2024-01-12 11:30:00.0000000 +01:00,2024-01-12 11:45:00.0000000 +01:00,E3C,0.00009490
2024-01-12 11:45:00.0000000 +01:00,2024-01-12 12:00:00.0000000 +01:00,E3C,0.00009602
2024-01-12 12:00:00.0000000 +01:00,2024-01-12 12:15:00.0000000 +01:00,E3C,0.00009213
2024-01-12 16:00:00.0000000 +01:00,2024-01-12 16:15:00.0000000 +01:00,E3C,0.00007463
2024-01-12 16:15:00.0000000 +01:00,2024-01-12 16:30:00.0000000 +01:00,E3C,0.00007144
2024-01-12 17:45:00.0000000 +01:00,2024-01-12 18:00:00.0000000 +01:00,E3C,0.00005376
2024-01-12 19:00:00.0000000 +01:00,2024-01-12 19:15:00.0000000 +01:00,E3C,0.00004752
